,id,headline,Lab_4a_x,Lab_4a_y,Lab_4a_z,lab_4a,label
157,7a0671db6323c694daf87b66341b6bf51fc5d2863c4d1ddb5e6a56e09ab41ac2,Aid agencies to start Gaza polio vaccinations,IE,IE,None,IE,0
158,1787d83c9a8a79324cf7131ca06e1c8d64eed9613944ed1162543a1e5ec1c757,Analysis: Has Israel weakened Hamas enough to win the war on Gaza?,VE,IE,VE,VE,2
159,f088c76d3b568d50655a63945d62f71d4bafd52185f95f05a639450dd47baaa5,UN rights body demands Israel be held accountable for possible ‘war crimes’,VE,IE,IE,IE,0
160,0f9778e7e5fe3e233aa07e9d38913a5ec7e4f249db2bdb50e50ef10df92c09a0,"Sudan paramilitary leader claims commitment to ceasefire, though peace talks remain stagnant",None,IE,None,None,1
161,2add5533372c4af14e8a99ffcbfec326a2afc8d5765eb0cbb7ed55b8ade24bc1,Columbia University president resigns after months of mounting pressure over anti-Israel protests,IE,IE,IE,IE,0
162,0c7ee678551b164dc9f69a58446311eb3562dc98a0c0d854397e2a3b2d3f4913,Israeli army finds bodies of 3 hostages in Gaza killed at Oct. 7 music festival,VE,VE,VE,VE,2
163,c480c6b0439584be087e687f5e0414f4abe759698b327fa9f50e4e64678e8761,Trump calls Biden a ‘bad Palestinian’ in presidential debate,IE,None,None,None,1
164,0cfeea1098ebb09375a9a8c8b7219687c160a05001834ee4a78019aceaae1f83,Hamas releases 24 hostages from Gaza on first day of Israel truce,VE,VE,VE,VE,2
165,131b698d93e8bbc473904eb8b81480bb6a4e9cca20bf8f35d7da631e0c1e0cf9,"Watchdog group launches campaign to expose antisemitic students, faculty on college campuses",IE,IE,IE,IE,0
166,f4b2ad04dd0450a4b0594700b539da2d8c3a01d1fd788228d1788dc321c166fe,Foreign Office investigates Hamas claim British-Israeli hostage killed in Gaza,VE,VE,VE,VE,2
167,f6ab8591ca5e16708ba9e40628f8f0dc7dc562038272fae2f80cdc1a33d87990,"Who is Mohammed Deif, the Hamas military commander in Gaza?",VE,None,None,None,1
168,5ac06afedb128b9c3992e5649cc1d9ada1dd49ebc23e052dc2ed045af968d53b,"Israel-Hamas conflict hits 1-month mark, IDF says Hamas has ‘waged war on humanity’",VE,None,None,None,1
169,3933a98996ef10d84fa01c29ff213371443cccc18c0bd63c331ba93d8092e551,Loud explosion is heard as Somali militant group says its fighters have attacked a hotel in capital,None,None,VE,None,1
170,ac7ddc57097418efcb6426bb198cc9b01e3727b914a45d5def5508ed69c3e8de,Thousands protest in Israel amid ‘unprecedented’ anger towards Netanyahu,IE,IE,IE,IE,0
171,2570cc61d253f86922f6f67d51897978c7e5bf19a114ef58fc99b98154896bcd,Man arrested over Jewish protester’s death during pro-Palestinian rally,IE,IE,IE,IE,0
172,d53bdeecbbcc64b4b8cc4105d63e758a82505c5c8fdc3be6d3e7e483b1691e15,Who is Guatemala's new president and can he deliver on promised change?,None,None,None,None,1
173,6480e0e2972b0b0b0cd271885475272d789bf47343ae96ae26915a60efdc7774,Hamas 'Green Prince' shocked by college campus anti-Israel protests: 'They don't understand',IE,IE,None,IE,0
174,e925247561ecebb5c6863ea8c084234e3c62dd1e77620f65562cfb8fded8cb06,Nasser hospital in 'catastrophic' condition as Israeli troops raid,IE,VE,VE,VE,2
175,6a48dca1c0c1a7c4f38e38c7184d14eaaa75477cbf7aafe55df4e8123406f3f8,Hamas says 30 killed in Israeli attack on UN school ahead of Gaza truce,VE,VE,VE,VE,2
176,ea219ad35ba4211b72390d5fe2ce2aa8e8614bbea3a0f5f17cc863eec596061d,Retired US officials laud Taiwan after pro-independence presidential candidate wins election,None,None,None,None,1
177,2180a7a05f93fa66046a195e09cb8b24beadcb0412533b35808e0e6de1d6399c,"Israel releases image of eliminated Hamas figures enjoying meal, other leaders killed, IDF says",VE,None,VE,VE,2
178,74f66ea71c68cc3d8f375beb1d4c71cb0ccc6f050ec0411dd66308dcbe95eccc,"Suspects accused of assaulting officer, spray-painting property in anti-Israel riot sought by police",IE,IE,None,IE,0
179,d92adaa288f4301bacaf4bc4b1cf8319beedfa5072f5f2174fc811fb95c9db49,Israel rescues 4 hostages kidnapped by Hamas: 'We are overjoyed',VE,VE,VE,VE,2
180,a784b19506773063bc7c198675ba42a268c21d5fce230c1088bf67a68366a9cc,Israeli police push back protesters demanding deal on Gaza captives,IE,IE,VE,IE,0
181,05e829c462cf7271cd2201e8e1db792231d48e0b037278258fc0db0d19596286,The Global Story - Ukraine's surprise attack on Russian soil,None,None,VE,None,1
182,35be780701d0ac99534ed8c326d3a4a7b6f75f0d53191869d1b17804113e3c3b,Fox News ‘Antisemitism Exposed’ Newsletter: Jewish voters say they're done with Dems,IE,None,IE,IE,0
183,61589dff8b7740116c3ab65de60e9adc207db2fdf744d8c5a5b2afbb9f4db01b,Hundreds of protesters lay down in Spain to mimic Gaza’s mass casualties,IE,IE,None,IE,0
184,2fc26d3fe9ba13e45cc90f18ff61fe877541244e63427a9b4fb059e195396586,Israeli forces rescue two hostages during operation in Rafah,VE,VE,VE,VE,2
185,ca57166a37893e72a23d762e130e1e7edac3534a3d7fe12455297d8bc30f2b1d,CNN pundits clash over Harvard's Gay: 'Right-wing conservative males attacking another Black woman',None,None,None,None,1
186,dc09e6188310318106c2ef91be61a1810d5161bbca5fc9e3d42400f22670713c,Trailblazing ballerina Michaela DePrince dies aged 29,None,None,None,None,1
187,54e48654f624accbeb61063646bd4316b7923cbae4d4121c176e93f7394f1b01,What is ‘All eyes on Rafah’? Decoding a viral social trend on Israel’s war,IE,IE,None,IE,0
188,b5f513ca88c5c7e1876d996b3d8560b65a691805f514a7eb78675d28f54e4e92,Mass protests in Venezuela as Maduro’s win is disputed,None,None,None,None,1
189,b5f471055e7a15c1679dd4b6cd452a95840a09e255a29e72c16cd7b6a27bc198,Israeli police fight with protesters supporting Gaza captives,IE,VE,IE,IE,0
190,26c36102efb25b7d6828711faf858228f578e05fcab58c18dee508cee2c60bf3,Reports of mass casualties as Israeli air attack hits refugee camp in Gaza,VE,VE,VE,VE,2
191,1e0ac46e0ec83c82d870031c12e3ef95c97aae9bb6726a4c78dda6fdaf0b6474,"Newshour, Will ceasefire in Gaza happen after UN vote",IE,IE,None,IE,0
192,ec8f251d4e4a34e2e67faeefdd3381f5dbfb39928b08943a8c6b0d74937fa70d,"Protesters climbing war memorials could face jail and £1,000 fine",IE,None,None,None,1
193,af420defccedc4b430f7b2fa492a895556e70c03942dd1dedf99821625a58338,Pro-Palestine or a trend? China’s stance on Israel-Hamas war splits opinion,IE,IE,None,IE,0
194,0692eab8b8ee0dff0873ed35692051769e755c207328c55e0dd8e23dfed3ae4a,House Republican demands action against US nonprofit whose journalist held Israeli hostages at Gaza home,VE,None,VE,VE,2
195,54344628a85eeb6a65c6e5fe834198b44180390f5e4d296f440f8c66c64a0101,Gaza’s al-Quds Hospital ceases operations amid Israeli attacks,IE,IE,IE,IE,0
196,ef6726d146195c1483edf249c013426b570c62d4939d123aaac0c4af53ae0e8b,Netanyahu backtracks on talks with US about Rafah,VE,IE,IE,IE,0
197,3eac3ff36f4ac6d475a6895def648b59c13e6c5a30a671c0643095475e400d43,UN chief calls on Israel to halt its West Bank operation,VE,VE,None,VE,2
198,0b1e00d08020dcdca39cb10abfc912799e4387c22c2712434ce0cfe307b4e798,Two Israeli hostages freed from Gaza,VE,VE,VE,VE,2
199,72d945f9c308fd71214d6314319d8e8be73161accee856fb5c71493b3f91c85a,"‘Tragic childhood’: Gaza children vaccinated against polio, war continues",IE,IE,None,IE,0
200,b4e5ad825fa509ec60aae1932545250d262abbb7c4e8b6ad8189fcb140c694b5,Iran identifies alleged mastermind behind Soleimani memorial bombings that left nearly 100 dead: report,None,None,VE,None,1
201,6b59828beb44ae046c3ffb9eef7f7c1b8a97671311fd476ee3b2ef033eb9c0c0,Israel orders Gazans to evacuate part of Rafah for 'limited' operation,VE,VE,IE,VE,2
202,6dda489067d17086d76c15cd0fbb4a4499a244935a1d3773abb6938e754eada5,Newspaper headlines: 'War is declared' after Braverman 'attack' on PM,None,None,VE,None,1
203,2e1921633a901e6ff1a7fa8e7c9f8789829f9e0125ae6052675e3eb9e0c19542,Ahed Tamimi: Israeli forces arrest Palestinian activist in West Bank,IE,IE,VE,IE,0
204,ffb88d8d0df8f37e519ca68268739950e95462c7977e744192622ca14eeaeecf,Venezuela Attorney General insists election is fair,None,None,None,None,1
205,19b26463958e5a8c894be7ffe486f0bf26ddd1186446bbf8594bde7da9b43fdb,MTV awards cancelled over Israel-Gaza conflict,IE,None,IE,IE,0
206,5092fdcee58dcadbe88c035254ab69e40757166e0dee6686899ce76e5e95a066,Israel-Gaza war: Israel ambassador's comments about Irish president 'unhelpful',VE,None,None,None,1
207,f6958d52dc12fe964bb6d13c96dcdc4200a6c9498ede08adce3ec1b1a30b1d8e,Ikea warns of product delays after Red Sea attacks,IE,IE,None,IE,0
208,e0c84c70a36a99067f5d4af13415c43c027c0bfa2e490767f6f9d1904f5829b1,Jewish organizations voice support for Israel's 'obligation' to defend themselves from Iran's attacks,IE,None,IE,IE,0
209,1acc3acae21371c10ba078ec13ebd8ef91ebe4e898f884adf4f07133dba4b336,US says ‘not at war’ with Houthis; Biden admits strikes not halting attacks,None,IE,None,None,1
210,36fe36977e6967074d85d84e977ccff7319f1a2e9fe9c8a6533398554395eabb,Netanyahu compares ICC arrest warrant request to anti-Israel protests: ‘What the new antisemitism looks like’,IE,IE,IE,IE,0
211,10820e7152923d38f6a5fd685a90795218fdfc4d78f5ededdf1ca44fcc882e5d,"RuPaul building 'fortified compound' in Wyoming, fears 'moments away from a f---ing civil war'",None,None,None,None,1
212,e8961d9d464c0fc310af790f517cc6f958d9b77a9d959d7baf1947f8d55d09ca,"Destruction in Gaza likely pushed Hamas to soften cease-fire demands, officials say",VE,IE,VE,VE,2
213,5a0b58050bc9bf2d18a51c44d400803e8070ce4c1bb1ad0c0ca1d3d1b2904849,Israeli soldiers fire at Palestinians approaching aid trucks in Gaza,VE,VE,VE,VE,2
214,9bd5fae9e582a8fff5a3ba1328fea479b1ac176a9147bbb935284615ef453761,Gaza war reminds Vietnam of liberation struggle once shared with Palestine,IE,None,None,None,1
215,27761b8e727d076b6d5f37c72919d9a1da613a4f0e1205bcdb3fe59cec7b11fb,Harris’ shift from tough-on-crime prosecutor to social justice advocate faces scrutiny from conservative group,None,None,None,None,1
216,daf688df57d155cae944540d15bda0eb295f6c8930ab9dfcbb551b467c2cf654,"Israel bombs compound of Gaza’s Al-Aqsa Hospital, killing one person",VE,VE,VE,VE,2
217,aced3709f06c79851ddf722a3d4b33601072e8130c69c892ae37bb1abb9a5275,Palestinians under attack as settler violence surges in the West Bank,VE,VE,VE,VE,2
218,c277e4bac140c0362a16640e7074c0d369cb8320f4137fe30d442619b858b42f,New York City public defender resigns after being caught tearing down Israel-Hamas war hostage posters,IE,None,None,None,1
219,eea54bda1fcc0ae3ffd68731ff7a7b965ad62853fc7ddbe22f3081b97b5f4376,Israel indicates March deadline for Gaza ground offensive in Rafah,VE,VE,None,VE,2
220,112feca6dd10a6913a5a3a93e5615f8cde79c9b177bc1b1058b15a8189333662,US drone attack: Three US troops killed in drone strike on US base in Middle East,VE,VE,VE,VE,2
221,a9f6798dcd55d160f45b23e9061ba3c5eed09896710de2ac530fabc287056668,Thousands flee southern Gaza as Israel mounts new assault,IE,IE,IE,IE,0
222,c815698f4a8e0a9d00663e53953a469787223908db1caa942d85a985e9ee8688,"Israel’s war on Gaza: List of key events, day 76",VE,None,VE,VE,2
223,f218d6bc19f5f22fe10ad99acee3789293a4e004f6c41b7fce2e55fc71d93a9a,Palestinians flee after Israeli order to leave parts of Gaza City,IE,VE,VE,VE,2
224,ce710a4ee1d3785d9b22567a22711dcbb8db6e50721371b327ec5255e5cb4140,Tens of thousands of Israelis rally in Tel Aviv demanding Gaza hostage deal,IE,IE,IE,IE,0
225,af69dff5b37496dbb9969c736f07c1837f8f7250f8822654b8988abff3656aa4,Gunmen take hostages at US company's Turkish factory in apparent protest of Gaza war,VE,VE,IE,VE,2
226,9ee282bcb7a82e32e67001740ccdd215ba80ede2cdc4eb456b5c1bd3f7a99bfb,Rescued Israeli hostage suing US nonprofit linked to Hamas operative who held him,IE,None,None,None,1
227,a7fbae93d2479d9fc24985ef733469c8201029261ef72cf749d7428b2120363b,I’m not ready to lose hope': The hostages still in Gaza,IE,IE,VE,IE,0
228,5677b1245ff9629c6bc90d00b35e8c0fdcd435fd88fd80dbdab10f9f9529d922,Israel launches major West Bank operation,VE,VE,VE,VE,2
229,c8a94eafa647fa2b0e9b01ecadb593d2f29b5c4cddec8d0a460f81e448ec20b1,"Newshour, Rafah: Netanyahu says something went 'tragically wrong",VE,None,None,None,1
230,5753398ea9217505f75c354a8cd7e53f337e6779a19e210c2e78688b44247411,West Bank fighters say Israel war on Gaza inspires more resistance,IE,IE,IE,IE,0
231,c981d9f696794aa713815462499f714b6eeea84c857ab663b24b82993f5525a5,Hezbollah identifies second top commander killed in Israeli airstrike in Lebanon,VE,VE,VE,VE,2
232,11ba2e4a708c11e8f53838162adcfc82509e9f3cce1874b512556bbbec142379,India’s navy deploys warships to Arabian Sea after tanker attack,None,VE,None,None,1
233,ec0d561d5193407393e6a5638752aae5a10620eedbdd77166dc5d44d55e31c39,US forces conduct defensive airstrike in Iraq following rocket attack near Ain al-Asad airbase,VE,VE,VE,VE,2
234,425222d882802854eb444fc3b47a639b8ba9d42577d529eebbfb501b99ebe185,Palestinian girl describes losing her hair over war trauma,IE,VE,VE,VE,2
235,24b8fedd1153d19b9c4ac2bab4c6107ef822ff6548e4c006ea62af4eb890fc63,Kirby: US remains hopeful for '6 weeks of peace' with hostage deal that 'Hamas has not fully rejected',VE,None,None,None,1
236,337beb43a919409b281d2abcb116955cc0b62567079d8cbe156b3640f665606e,Protesters demand immediate ceasefire in Gaza,IE,IE,None,IE,0
237,f178e2b284a13476d48b3cb38b1aa7f2b6a3bc475df7f020904aa71a639cb0cc,Video shows Israeli destruction of Gaza’s Rafah crossing,VE,VE,VE,VE,2
238,533c3b356b7acec05e23439d1711d37edec39595e309ff215024f58b1a48ce86,Aid worker deaths soared after Israel launched latest war on Gaza: UN,VE,VE,VE,VE,2
239,f6203d1006341e1710111bcaa3f0b5fca6875c30414896b3ede1a89b71a8233d,Israeli ambassador calls Hamas attack on Israel ‘truly unprecedented’: ‘This is our 9/11’,VE,IE,VE,VE,2
240,16cdb82cec54d22972eab16aff8af1c77689f0ea1544f7b5b621f8071a200578,Susan Sarandon apologizes for ‘terrible mistake’ of making anti-Jewish comments at Pro-Palestinian rally,IE,None,None,None,1
241,cb8b4b792b1589270ae7a65f1c8047ca55b90c0ec6c85d270ec300ea66d28cff,Blinken visits Middle East to discuss Gaza post-war plan,VE,None,None,None,1
242,6df8ef57f3429b18384a6b04b3bb7b7fd605c7df70c055f7fced8783b0e74b55,Syria war: Dozens killed in drone attack on graduation ceremony,None,VE,VE,VE,2
243,ba4f88f96c9a7aaf7a32c3a3d51ed24af6d014c4899fb440f1b8f36a75ed1968,Israel says troops are in centre of Khan Younis,VE,VE,VE,VE,2
244,42eba027da87ae36aad0478335a47d174168cb0cfe45104dc884e47399631b91,"HARDtalk, Philippe Lazzarini: Is UNRWA's mission in Gaza impossible",IE,None,None,None,1
245,4519e2350247a0b7055b9e99d0e98558546b5edc756a194e24262e52d41597fd,"Fabio warns USA that terror groups exploit an open border, agrees immigration crisis may be Biden’s undoing",None,None,IE,None,1
246,f6712cdd9fd7fe34b17acdf1bb51a6aa66ceb683742ba1eacc15348bc5d9fb62,IDF attacks Hamas military targets throughout the Gaza Strip,VE,VE,VE,VE,2
247,33e20bf33ed851459e2e344bada571ea22775cb8020027625c4f878f5012a86f,Is Israel’s war on Gaza a watershed moment in history?,VE,None,None,None,1
248,b1e1b8e2559a577bb950c9943b7895fecdf43d29024289f484b2f050b26cf4d4,Hope is mandatory': Hostage's mother believes her son will return,IE,IE,IE,IE,0
249,3d5b8f30ea2d2ce28c997c70cae28c083399ce40436700685fd2d4a1e2c52fcd,Israel-Gaza briefing: Is now the time Palestinian politics can start afresh?,IE,IE,None,IE,0
250,a4908483322a3c3c7025ec83309b070b930b9f3d59f048c91e544af97fc2386c,"Newshour, Who could take President Biden's place",None,None,None,None,1
251,4d4250d1a27ed29591213e4fc156ab0e784be932e0feecae14c3d70d4d4baa85,Hamas says it is studying proposal for new pause in Gaza fighting,IE,None,None,None,1
252,977c1b4184aeff618f4081a1777efce721bba3741c42645bd7d5790162afc4ed,"IDF troops raid Hamas compound, seize weapons cache from hidden tunnel in Rafah",VE,VE,VE,VE,2
253,4a91837456abcbbbf4d4bf6a75c9354e4cca3b709dfe227489ee99aad01f2e32,Prominent Wall Street law firm hires professional background check group to screen for anti-Israel protesters,IE,IE,IE,IE,0
254,d479e8152dec448a31cbd86bf10629b13c2a314c9fdb8500dd8c843708467f23,Key Israeli war leader challenges Netanyahu over Gaza strategy,VE,None,None,None,1
255,8b642539a1671147de853c16d04a6635712e21502bbe46bad662a08098cce522,War memorial protesters could face jail under new law,IE,IE,None,IE,0
256,6a9601f469d87bda8c5362ed2ada92b41063284b9795e114a3a836a87b6a1eb5,"Biden, Harris to meet Israel’s Netanyahu amid Gaza war protests",IE,None,None,None,1
257,dbf79d680c16046177f6192b1697b40f0eac40a76aee6ff53942856786b7d59a,"HARDtalk, Ohad Tal: Is Israel gearing up for a multi-front war",VE,VE,None,VE,2
258,9aa6f9e09e7ec5bc707ad27283f9a5001076bb4344347a7648552cebedeff004,At least nine killed in Israeli attack on aid truck in Gaza: Report,VE,VE,VE,VE,2
259,4030bcd1b75870b307700e8da113b58f145748d8876fa4b69ea56d2b23836661,Hundreds of pro-Palestine protesters march to Biden’s Delaware home as president returns from DC,IE,None,None,None,1
260,1ebcd6537ea55d4f6ead345be02c8ff22b6804d8a748168eae0aa591320411fc,Trump campaign rips Biden after former president's mental acuity called into question,None,None,None,None,1
261,935bcd42da07407c97ab1a75d1edec7787d72ff99c73d57a1d8518591c44da51,WATCH LIVE: Pro-Palestinian protesters march outside Biden's Delaware home,IE,IE,IE,IE,0
262,5afe6834ede5dc58eabe07f45f9d01d559bdd210acc0ebf8c46977fb2b21b853,Protest against compulsory military service for ultra-Orthodox Israelis turns violent in Jerusalem,IE,IE,IE,IE,0
263,f2727b724410bb38f6cce0d7664ac481edc557465fc2ba4191593914fb4108f6,Israeli attack on Gaza tent camp leaves vast crater,VE,VE,VE,VE,2
264,2d71292846e3e21490f5cedebdba3c1b1773623e3f657fc4b528eb1583386aca,Gen. Kellogg says Israel 'disregarding' Biden-Harris admin as war on Hezbollah escalates,VE,None,None,None,1
265,990ddca4e6a5977ffb794373f5a31a0192efc42e58832f53238e1f19ead6f3f9,Tower 22 explained: What to know about the site of the latest attack against US soldiers in the Middle East,None,VE,VE,VE,2
266,19e2724c80fbdbcec7243b388f0f6c40ff27390674562a94fa13e002c84ebbbf,"Maryland lawmaker wants to raise taxes, alter tax bracket to fund reparations for Black residents",None,None,None,None,1
267,5bd44908a52752ae504ff50ee47b95d6e65d9b282035b1a03f717b1be0ed1c89,Israeli president challenged on air strikes and says Mein Kampf found on Hamas fighter,VE,IE,IE,IE,0
268,43526c38b1be74835b603a008c65284b37ff36463211564a369c3029fd9739e6,ICJ orders Israel to halt Rafah assault,VE,IE,VE,VE,2
269,c8ba849f4c4f800cfb11dd2d1b684047634eedc5886a2004aa7ae9a8870b4faf,Israeli strike kills dozens in designated humanitarian area,VE,VE,VE,VE,2
270,bde2fbfd67528358191f2bb339bef4df3bb866a1820a297ba2f4399a2732a882,Pentagon announces new Red Sea international mission to counter escalating Houthi attacks on ships,IE,VE,VE,VE,2
271,36ae44a444051ebff9ad87d479a9e5c5b4500b0258028436f0beb0d8a841cb71,Israel’s Prime Minister dissolves the war cabinet,IE,IE,None,IE,0
272,62c5683aaec8ed0d48761291d23f96afee390f1c9dcb2fdfca86dad1b73c6c15,Squad' Dems furious at Netanyahu's invite to Congress: 'Accused war criminal',IE,None,None,None,1
273,729d39c79dc613c08203d2e334898e37b2ecd7437954cdcdd7248e2bbeead508,American survivor of Hamas attack on music fest returns to see anti-Israel protests in US: ‘I don’t feel safe’,IE,IE,IE,IE,0
274,b0c489c4e5f0d682170f2af8d7b1a33ec514d9fde4597ec7a4ecfdb41f5e833e,Antisemitism watchdog urges Stanford to be tough on anti-Israel agitators who took over president’s office,IE,None,IE,IE,0
275,84b9130add6f8a7c9cf82e50e418fc4fcde270df0aa079481f561a0e532bbeb5,"House Democrats, Republicans condemn anti-Israel Columbia University protests: an 'attack on democracy'",IE,IE,None,IE,0
0,a62dc4305a73fd45569eb93d1dd32e60c8fd632e4e0986f48122b82b2a160ec2,G7 leaders call for restraint after Iran's attack on Israel,VE,IE,IE,IE,0
1,826538e1e5d8f4bc804ae704130153f092d6d6e5a632d4dcca843477dc5def93,Sudan conflict: Two children killed as bomb falls near Darfur hospital,VE,None,None,None,1
2,389eaf8368b12e0cbee80c61da4cd10cdac962b75b7c586e0bf8c7ba5ca7d51c,Israel Gaza: Father loses 11 family members in one blast,VE,VE,VE,VE,2
