word,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent
aid,0.210843373,0.078651685,0.137724551,0.103448276,0.086092715,-0.096448571,-0.058042857,-0.060508696,-0.009966667,-0.071169231
route,0.074626866,0.020408163,0.035087719,0.156626506,0.018181818,-0.09618,0.4939,-0.21075,-0.100384615,-0.3612
arms,0.29787234,0.144578313,0.2125,0.132352941,0.133333333,-0.095921429,-0.374833333,-0.274005882,-0.075233333,0.0086
coal,0.1796875,0.171428571,0.132653061,0.04,0.097222222,-0.095826087,-0.068322222,-0.058646154,-0.2094,-0.310842857
increasing,0.132352941,0.055555556,0.084745763,0.087719298,0.111111111,-0.0957,0.16945,-0.4186,-0.14804,-0.22256
organizations,0.118343195,0.108247423,0.085,0.145833333,0.100591716,-0.09528,-0.061552381,0.070294118,-0.134189286,-0.008958824
country,0.137435897,0.110195675,0.156504065,0.132542038,0.098660171,-0.095183582,0.03644486,-0.03143961,-0.017038806,-0.003823457
server,0.095890411,0.333333333,0.111111111,0.206896552,0.116666667,-0.095057143,-0.019382353,0.1184,-0.21645,-0.021571429
advance,0.142857143,0.153846154,0.105882353,0.083333333,0.141025641,-0.094909091,-0.019657143,0.041388889,-0.083116667,-0.198681818
exactly,0.050505051,0.044247788,0.064748201,0.090909091,0.042105263,-0.09488,-0.1471,-0.116822222,0.0060875,0.127475
resist,0.15625,0.090909091,0.192307692,0.317073171,0.129032258,-0.09486,-0.025733333,0.10212,-0.169623077,0.063475
trade,0.148594378,0.121019108,0.091911765,0.110119048,0.068027211,-0.094556757,-0.141228947,0.153856,-0.141959459,-0.20387
air,0.107407407,0.065306122,0.080882353,0.06779661,0.076271186,-0.094455172,-0.04485,0.133031818,-0.101355,-0.152111111
mans,0.4375,0.1,0.153846154,0.095238095,0.166666667,-0.094242857,-0.32985,0,-0.6597,-0.24695
executed,0.24137931,0.19047619,0.139534884,0.09375,0.176470588,-0.094242857,-0.150525,-0.287266667,0.1468,0.002811111
took,0.092391304,0.060532688,0.097285068,0.10723192,0.08045977,-0.094114706,-0.07326,0.010795349,-0.002634884,-0.093217857
ethics,0.08974359,0.178217822,0.076923077,0.105263158,0.118421053,-0.093942857,-0.162883333,0.10534,-0.1644875,0.020033333
points,0.070588235,0.065217391,0.054545455,0.108910891,0.071428571,-0.093833333,0.11335,-0.203033333,-0.194781818,0.16
firm,0.080924855,0.104575163,0.081081081,0.129496403,0.103225806,-0.093785714,0.0635,-0.19565,-0.006811111,-0.15228125
allies,0.110344828,0.141463415,0.211538462,0.145348837,0.073619632,-0.09293125,-0.013134483,-0.015379545,0.022612,-0.05145
worker,0.176470588,0.140625,0.095238095,0.021276596,0.028571429,-0.092866667,0.096155556,0.2863,0,0.2023
wants,0.093495935,0.089795918,0.128,0.113821138,0.078947368,-0.092552174,0.142027273,0.110565625,0.066671429,-0.017861111
rebuild,0.380952381,0.166666667,0.173913043,0,0.153846154,-0.09235,0.073525,0.112325,0,0.11155
burn,0.4,0.055555556,0.148148148,0.222222222,0,-0.091883333,0,-0.167075,-0.434625,0
office,0.046589018,0.082369942,0.077205882,0.092055485,0.063037249,-0.091575,-0.101742105,-0.046387302,-0.002757534,0.026070455
picture,0.043478261,0.1125,0.097560976,0.111111111,0.1,-0.091066667,0.297655556,0.0758625,-0.1680375,-0.1973
asked,0.056603774,0.044554455,0.065822785,0.066666667,0.03313253,-0.090891667,0.011911111,-0.032865385,0.014633333,-0.131527273
emissions,0.230769231,0.166666667,0.051282051,0.111111111,0.125,-0.090411111,-0.398885714,-0.223275,0.056575,-0.0144
evacuation,0.156862745,0.125,0.054794521,0.209876543,0.176470588,-0.0903375,-0.2861,-0.3463,-0.281205882,-0.006866667
challenge,0.098360656,0.079365079,0.054054054,0.166666667,0.092592593,-0.089841667,0.19051,-0.0051875,0.131411111,0.07694
schools,0.147208122,0.076612903,0.057823129,0.114503817,0.06870229,-0.089703448,0.012778947,0.071558824,0.073623333,-0.05475
oversight,0.163934426,0.157142857,0.089552239,0.080645161,0.035714286,-0.0896,-0.043372727,0.048316667,0.08092,0.35015
helped,0.170588235,0.127388535,0.18902439,0.106145251,0.093333333,-0.089527586,-0.064165,-0.005293548,0.076910526,-0.085464286
team,0.056680162,0.064638783,0.123966942,0.08974359,0.058536585,-0.089521429,0.007341176,0.02982,-0.008190476,0.173
form,0.113402062,0.162393162,0.114864865,0.112068966,0.1,-0.089263636,-0.130273684,-0.100894118,0.079146154,-0.18119
treatment,0.266666667,0.160839161,0.068627451,0.102941176,0.122641509,-0.0891975,-0.314656522,-0.248128571,0.052871429,-0.004984615
oath,0.131578947,0.044444444,0.216216216,0.205882353,0.25,-0.0891,0.34995,-0.131475,0.144628571,0.3717
hot,0.071428571,0,0,0.111111111,0.208333333,-0.08895,0,0,0.156475,0.14238
statute,0.111111111,0.092592593,0.048780488,0.05,0.057142857,-0.08894,-0.03022,-0.24695,0.052966667,-0.3182
voted,0.086124402,0.124481328,0.166666667,0.173267327,0.079754601,-0.088461111,-0.04217,0.006534146,0.034448571,-0.120553846
responsible,0.098765432,0.176470588,0.155339806,0.121621622,0.131868132,-0.0882875,0.373666667,0.19848125,0.128777778,0.063316667
industry,0.102325581,0.047619048,0.077922078,0.046296296,0.120192308,-0.087990909,-0.158890909,0.095583333,0.03282,-0.031016
deployed,0.189189189,0.038461538,0.022727273,0.114285714,0.078431373,-0.087528571,0.3149,0,0,-0.039175
realize,0.135135135,0.150943396,0.135802469,0.034482759,0.084507042,-0.08695,-0.177875,0.191736364,0.0258,0.132
targeted,0.296296296,0.23655914,0.202898551,0.175,0.151898734,-0.086079167,-0.296772727,-0.1348,-0.046014286,-0.3033
thing,0.138461538,0.120481928,0.154185022,0.031007752,0.048780488,-0.085875,0.00579,0.000548571,-0.0974125,-0.22209
remaining,0.122807018,0.067567568,0.080645161,0.113207547,0.04,-0.085857143,-0.23148,0.15722,-0.13855,-0.07655
chose,0.135135135,0.1,0.088235294,0.125,0.181818182,-0.08534,0.148966667,0.013533333,0.0156,0.03435
falling,0.214285714,0,0.1,0.03125,0.166666667,-0.085166667,0,-0.339033333,-0.1531,-0.345975
hold,0.100478469,0.157360406,0.110047847,0.153439153,0.081521739,-0.084261905,0.011506452,0.255113043,-0.042551724,0.15974
lawsuits,0.047619048,0.24,0.068181818,0.119047619,0.130434783,-0.084,-0.202308333,-0.4643,-0.53668,0.1463
stake,0.066666667,0.175,0.066666667,0.03125,0.115384615,-0.083333333,0.232214286,0,-0.5574,-0.034
school,0.053738318,0.07712766,0.076142132,0.074829932,0.05721393,-0.083286957,0.003603448,-0.053617778,0.121754545,0.053413043
admitted,0.116666667,0.211538462,0.094339623,0.18,0.204081633,-0.083157143,-0.240818182,-0.18424,0.080766667,-0.03686
knew,0.105263158,0.120689655,0.112,0.078740157,0.115384615,-0.083035714,-0.158021429,-0.179192857,-0.09128,-0.004506667
wearing,0.04109589,0.066666667,0.09375,0.162162162,0.120689655,-0.083,0.309075,0.129966667,-0.124225,0.270242857
learn,0.130952381,0.061538462,0.1,0.076923077,0.152777778,-0.0824,-0.304375,-0.10662,0.0181,-0.137654545
walls,0.129032258,0.088235294,0.085106383,0.135135135,0.14,-0.0819625,-0.0172,0.0481,-0.1569,-0.272085714
sex,0.219512195,0.206521739,0.274193548,0.277777778,0.427350427,-0.0818,0.071489474,-0.084082353,-0.146753333,-0.08553
said,0.044222195,0.047288848,0.049809289,0.045485175,0.042597134,-0.081718256,-0.013501923,0.024507883,-0.012537284,-0.094929394
announced,0.070351759,0.151219512,0.095890411,0.096938776,0.032967033,-0.081635714,-0.059380645,-0.050514286,-0.099531579,0.048883333
reason,0.055555556,0.06,0.09375,0.065326633,0.079268293,-0.0815,-0.102008333,0.211186667,-0.154515385,-0.061146154
addiction,0.184615385,0.111111111,0.0875,0.075471698,0.3,-0.0815,-0.04474,-0.241685714,-0.027175,-0.298225
wife,0.153061224,0.072072072,0.072992701,0.055172414,0.122222222,-0.0812,0.1965,-0.18421,-0.0355125,-0.0931
taking,0.123417722,0.17571885,0.106508876,0.100795756,0.102649007,-0.080979487,-0.154085455,-0.131730556,-0.072402632,-0.097019355
local,0.124721604,0.120967742,0.094161959,0.137152778,0.090909091,-0.080944643,-0.092411667,0.036708,-0.123811392,-0.056336842
offers,0.088888889,0.195121951,0.090909091,0.043478261,0.025,-0.080925,0.0805125,-0.00308,0,0
children,0.23777403,0.138842975,0.113323124,0.070957096,0.152509653,-0.079136879,-0.000275,0.099378378,-0.07204186,-0.13674557
place,0.092134831,0.098290598,0.081339713,0.082608696,0.1025,-0.078936585,-0.076817391,0.040473529,0.001728947,0.121707317
concept,0.172413793,0.130434783,0.12,0.142857143,0.137931034,-0.0789,-0.3403,-0.025133333,-0.412666667,0.280875
hotel,0.076923077,0.06097561,0.025641026,0.059322034,0.025641026,-0.07865625,0.13144,0.001875,-0.063542857,-0.214425
photos,0.098360656,0.046875,0.096153846,0.073170732,0.055555556,-0.07865,0,0,0.3287,0.20095
computer,0.106382979,0.163265306,0.170731707,0.026666667,0.058823529,-0.07846,-0.2346,-0.189714286,0.1806,-0.0483
regulators,0.15,0.184210526,0.1875,0.272727273,0.029411765,-0.078333333,-0.118271429,-0.226933333,0.0214,0.6369
employees,0.181818182,0.20661157,0.07751938,0.115646259,0.115384615,-0.078266667,-0.062884,-0.13892,-0.095511765,-0.065666667
services,0.123333333,0.100346021,0.048571429,0.048275862,0.078291815,-0.078243243,0.028531034,0.065105882,-0.042542857,-0.0377
dialogue,0.178571429,0.171428571,0.125,0.166666667,0.055555556,-0.07822,-0.00575,0.09545,0.158416667,0
behavior,0.163461538,0.142857143,0.071428571,0.12345679,0.161764706,-0.077923529,-0.126907143,-0.2413875,-0.20387,-0.103772727
presidency,0.063829787,0.085972851,0.05982906,0.136986301,0.094339623,-0.077666667,-0.1,0.032242857,0.109233333,0.062593333
norms,0.04,0.131578947,0.148148148,0.275862069,0.076923077,-0.0772,-0.10044,-0.262425,0.1683875,0.7351
spoken,0.02,0.104166667,0.108108108,0.025,0.085714286,-0.0772,-0.01172,0.31245,0,0.144466667
launched,0.222222222,0.08988764,0.12345679,0.298507463,0.04109589,-0.077178571,0.0285,0.02142,-0.03998,0.053333333
rights,0.157593123,0.208830549,0.11026616,0.144607843,0.134751773,-0.076911818,-0.011559429,-0.041942529,-0.100121186,-0.008886316
tourism,0.127659574,0.030769231,0.052631579,0.032258065,0,-0.076883333,-0.1909,0.1366,-0.6808,0
tariff,0.363636364,0.222222222,0.217391304,0.19047619,0.157894737,-0.076775,0.050575,-0.3083,-0.295275,-0.576133333
oil,0.112852665,0.111587983,0.09009009,0.083916084,0.080246914,-0.076280556,-0.020215385,0.117395,0.178229167,-0.086076923
registry,0.352941176,0.380952381,0.129032258,0.15,0.1,-0.076075,-0.2396625,-0.074,0.062466667,-0.17
illegally,0.289473684,0.265306122,0.236363636,0.242424242,0.194444444,-0.075972727,-0.041123077,-0.033692308,-0.06744375,-0.162228571
sends,0.136363636,0.142857143,0.214285714,0,0.136363636,-0.0757,0.579933333,-0.2856,0,-0.0665
slaves,0.4,0.117647059,0.152173913,0.095238095,0.225806452,-0.074708333,-0.35015,0.035714286,-0.5106,-0.273457143
minor,0.117647059,0.217391304,0.105263158,0.022222222,0.111111111,-0.07455,-0.26172,-0.4448,0,-0.04345
polls,0.108910891,0.021505376,0.068965517,0.070921986,0.022222222,-0.074472727,-0.34425,0.1581,0.19061,-0.0502
reduce,0.318681319,0.178217822,0.179775281,0.134020619,0.073684211,-0.074351724,-0.372427778,0.11205,0.087661538,-0.029685714
referred,0.155555556,0.078431373,0.08,0.057692308,0.052631579,-0.074242857,-0.47105,-0.176225,-0.024133333,-0.383866667
possible,0.13671875,0.140077821,0.1375,0.103448276,0.093457944,-0.074011429,-0.044227778,0.060684848,-0.11797037,-0.135825
portion,0.081632653,0.142857143,0.069767442,0.058823529,0.083333333,-0.074,0.006871429,-0.079666667,-0.2553,0.3901
settle,0.05,0.261904762,0.028571429,0.048780488,0.142857143,-0.0726,-0.204509091,0,-0.1366,-0.00905
residents,0.115226337,0.103773585,0.125,0.139053254,0.079847909,-0.072578571,-0.102345455,-0.016369231,-0.049980851,-0.028242857
governments,0.077625571,0.093283582,0.108247423,0.137339056,0.045454545,-0.071611765,-0.030956,0.070590476,0.113759375,0.09429
divide,0.205128205,0.084745763,0.111111111,0.103896104,0.132075472,-0.0715375,-0.0154,-0.1659,-0.0891375,-0.255514286
babies,0.160714286,0.071428571,0.027027027,0.1,0.320754717,-0.0711,-0.190633333,0,0.214885714,-0.015047059
trading,0.12195122,0.282051282,0.133333333,0.12244898,0.103448276,-0.071,0.004381818,0.603425,-0.00355,0.095166667
managed,0.212765957,0.088888889,0.111111111,0.06,0.057142857,-0.07081,-0.08385,-0.032014286,0,0
kicked,0.266666667,0.266666667,0.21875,0.275862069,0.133333333,-0.0707875,-0.25015,-0.259271429,-0.27095,-0.099875
policy,0.097959184,0.08386277,0.102864583,0.097428958,0.068791946,-0.070522222,0.013040909,-0.051067089,-0.017955556,0.034202439
legitimate,0.108108108,0.265306122,0.064516129,0.181818182,0.214285714,-0.070425,-0.223207692,0.0129,-0.26435,-0.12705
steady,0.117647059,0.172413793,0.083333333,0.076923077,0.103448276,-0.070375,-0.0256,0,-0.1204,-0.3076
shoulder,0.35,0.058823529,0.08,0.041666667,0,-0.070071429,0.3612,0.1806,0.4939,0
study,0.022727273,0.034700315,0.02259887,0.03960396,0.02238806,-0.0693375,-0.0685,0.0513125,-0.05785,-0.267233333
picked,0.120689655,0.048780488,0.089552239,0.081081081,0.047619048,-0.068757143,0,-0.003433333,-0.1589,0
picks,0.1,0.071428571,0.130434783,0.15625,0,-0.068733333,-0.4588,-0.0286,-0.31384,0
owned,0.137931034,0.244897959,0.1875,0.111111111,0.042553191,-0.0683,0.068541667,0.065666667,-0.272175,-0.10115
money,0.124105012,0.232365145,0.119047619,0.104018913,0.111428571,-0.068259615,-0.0761625,0.050642,0.004797727,-0.048082051
canceled,0.194444444,0.117647059,0.333333333,0.19047619,0.043478261,-0.068042857,-0.09485,0.009677778,0.1825625,-0.7783
return,0.112903226,0.121212121,0.142011834,0.08974359,0.099447514,-0.067852381,-0.122020833,0.092433333,-0.002185714,-0.004388889
principle,0.043478261,0.113636364,0.137254902,0.176470588,0.058823529,-0.06745,-0.26498,0.013742857,0.296477778,0
actual,0.107142857,0.090909091,0.055555556,0.058823529,0.153846154,-0.066983333,-0.13058,-0.068466667,-0.3056,-0.140016667
helicopters,0.428571429,0,0.095238095,0.052631579,0.090909091,-0.066916667,0,0.47235,-0.2023,0.4019
focus,0.082802548,0.090322581,0.084415584,0.057377049,0.05785124,-0.066869231,0.030557143,-0.115423077,0.185671429,-0.028771429
essentially,0.098360656,0.055555556,0,0.090909091,0.105263158,-0.066716667,-0.5291,0,-0.204733333,-0.0903
told,0.054446461,0.049671978,0.052580331,0.057115198,0.036065574,-0.066336667,-0.058143396,-0.000544444,0.060511864,-0.170015152
class,0.103448276,0.1640625,0.170731707,0.136752137,0.052173913,-0.06585,-0.088561905,-0.216942857,-0.1015625,0.210966667
order,0.088974855,0.125799574,0.113043478,0.168918919,0.099767981,-0.065580435,-0.142547458,0.00402,-0.078664,-0.125730233
going,0.121040724,0.095088819,0.124721604,0.097118463,0.099378882,-0.065225234,-0.069967033,-0.016578571,-0.011672527,-0.11428875
apartment,0.184782609,0.065789474,0.097222222,0.038461538,0.075757576,-0.064617647,0.19956,0.154671429,-0.23835,-0.0622
directed,0.216666667,0.236363636,0.068965517,0.183673469,0.170212766,-0.064446154,-0.128815385,-0.154475,-0.005377778,-0.1566
participants,0.072727273,0.203389831,0.139534884,0.104166667,0.09375,-0.06435,-0.038266667,-0.265533333,0.13502,-0.5792
paper,0.032258065,0.142857143,0.077922078,0.056338028,0.0625,-0.064,-0.134054545,-0.091316667,-0.323125,-0.19695
knowing,0.108695652,0.076923077,0.12244898,0.076923077,0.102564103,-0.06394,0.304333333,-0.023833333,-0.25015,0.1265
operations,0.068825911,0.111111111,0.094240838,0.078431373,0.057591623,-0.063758824,-0.21655,-0.240788889,-0.05625,-0.325563636
think,0.064276885,0.076023392,0.097203728,0.0625,0.067700987,-0.063726923,0.096163077,0.039593151,0.026174074,-0.027989583
posts,0.103896104,0.03125,0.15,0.157894737,0.040816327,-0.0630125,0.0585,-0.113458333,0.034466667,0.0209
private,0.090342679,0.133928571,0.086206897,0.113013699,0.092105263,-0.062927586,0.063964444,0.152136,-0.065239394,-0.049321429
register,0.14,0.081632653,0.029411765,0.081632653,0.033333333,-0.062914286,0,0,-0.1101,-0.4404
laid,0.090909091,0.125,0.0625,0.119047619,0.066666667,-0.062633333,-0.066783333,0.12685,0.06302,0.2202
stream,0.058823529,0.111111111,0.114754098,0.085714286,0.055555556,-0.0624,0.031575,-0.138428571,-0.1405,-0.03395
literally,0.111111111,0.208333333,0.147058824,0.076923077,0.315789474,-0.06225,-0.3203,-0.0919,-0.618966667,-0.078183333
storm,0.092307692,0.083333333,0.049180328,0.059701493,0.136363636,-0.06225,-0.2642,0.011933333,0.41685,-0.054266667
legal,0.088942308,0.138613861,0.090507726,0.129032258,0.084699454,-0.06087027,0.075451429,-0.016012195,0.041526667,0.0216
contract,0.081632653,0.171875,0.05,0.066666667,0.060606061,-0.060825,0.119790909,0.31245,0.296533333,0.1977
lines,0.061946903,0.076190476,0.102564103,0.07518797,0.048192771,-0.0604,0.152,0.179141667,-0.09073,-0.251775
bring,0.134099617,0.106837607,0.1,0.112956811,0.112068966,-0.060017143,0.077264,-0.047429167,-0.033094118,-0.074380769
door,0.282051282,0.12987013,0.085714286,0.117021277,0.050632911,-0.059613636,-0.07259,-0.113333333,-0.048463636,0.153325
start,0.110497238,0.076923077,0.095,0.099099099,0.085714286,-0.05957,-0.1823,0.083747368,0.037745455,-0.049866667
equality,0.12195122,0.25,0.052631579,0.051282051,0.0625,-0.05944,0.221564286,0.24695,0.11625,0.458066667
rubble,0.185185185,0.090909091,0.04,0.142857143,0.090909091,-0.0592,0,-0.296,-0.426666667,-0.48945
homeless,0.109756098,0.065217391,0.071428571,0,0.112903226,-0.059166667,-0.106233333,0.021566667,0,-0.222742857
regulations,0.154411765,0.168224299,0.071942446,0.225352113,0.163934426,-0.058909524,-0.043438889,-0.00293,0.002715625,-0.059195
aside,0.125,0.164179104,0.15,0.15625,0.101449275,-0.058877778,-0.236736364,-0.001488889,0.02104,-0.188771429
client,0.12,0.133333333,0.142857143,0.086956522,0.193548387,-0.058666667,0.291125,-0.0377,0.2973,-0.1407
outcomes,0.25,0.192307692,0.071428571,0.095238095,0.032258065,-0.058533333,0.02204,0.045,-0.20095,0.128
encouraged,0.225,0.0625,0.2,0.243902439,0.170212766,-0.058233333,-0.418866667,0.020258333,0.49869,0.4236125
rallies,0.227272727,0.052631579,0.09375,0.090909091,0.115384615,-0.05818,-0.41125,0.068466667,0,0.1396
expanding,0.14516129,0.06122449,0.041666667,0.118644068,0.066666667,-0.058011111,0.1304,-0.30635,0.0558,-0.0972
minorities,0.379310345,0.186666667,0.25,0.13253012,0.166666667,-0.057959091,0.009664286,-0.19247,-0.224963636,-0.30185
villages,0.186666667,0.083333333,0.077777778,0.119402985,0.090909091,-0.057942857,-0.44116,-0.0751,0.041,-0.554425
ends,0.1,0.035714286,0.045454545,0.068493151,0.053571429,-0.0577,0,0.214933333,-0.0322,-0.053666667
expensive,0.246376812,0.114285714,0.064102564,0.117647059,0.117647059,-0.057082353,-0.2225375,-0.27858,-0.130575,0.1968
makes,0.111675127,0.098958333,0.065,0.062857143,0.06557377,-0.057022727,0.103973684,-0.010669231,-0.056809091,-0.16625
times,0.089211618,0.061571125,0.045627376,0.063394683,0.070212766,-0.056869767,-0.087072414,-0.169991667,-0.166854839,-0.171772727
initiatives,0.169811321,0.058823529,0.06122449,0.057142857,0.073170732,-0.056522222,0.0422,0.245466667,-0.128,0.047866667
medical,0.172638436,0.068965517,0.078431373,0.109215017,0.08,-0.056426415,-0.19763125,0.033555,0.0457875,-0.151286364
politics,0.061983471,0.088135593,0.082397004,0.072164948,0.077981651,-0.056273333,-0.109676923,-0.110459091,-0.011842857,-0.151123529
sending,0.241935484,0.184615385,0.089552239,0.2,0.156862745,-0.055913333,-0.338525,0.031466667,-0.164463636,-0.210875
questions,0.049327354,0.043478261,0.06147541,0.068627451,0.041450777,-0.0553,0.006833333,-0.034933333,-0.000114286,0.163275
