,id,headline,Lab_1_x,Lab_1_y,Lab_1_z,lab_1,label
163,5b5ec7840ba8a7d2f70f5cf03ddb92cf89e862155160c72445377ea4fc728daa,Biden warns Netanyahu that US will change policy on Gaza unless Israel protects civilians,O,O,O,O,0
164,7a16197bb4ea613f3c996401d8e18ab12ea889252c14373b80ffda73c48939c6,Jerry Seinfeld roasts anti-Israel heckler in Australia: 'He solved the Middle East!',S,S,S,S,1
165,3da42d3a6f348d887dccb1514f016357ce3fde2f0c86f9f0f1241ec7667606c5,‘They scream in hunger’ – How Israel is starving Palestinians in Gaza,S,S,S,S,1
166,bc69173447cca6d8b528c89d04a1dbcb390cad95088253d4ee891b2be3978755,At least five US personnel injured in rocket attack on Iraq military base,O,O,O,O,0
167,5bb7148c3b124cf7da44e77666fec02d9c27d91fea1a2d810cfead08a37ac28f,"Video captures communists marching in Philadelphia, chanting for a ‘class war’",S,S,S,S,1
168,7a0671db6323c694daf87b66341b6bf51fc5d2863c4d1ddb5e6a56e09ab41ac2,Aid agencies to start Gaza polio vaccinations,O,O,O,O,0
169,1787d83c9a8a79324cf7131ca06e1c8d64eed9613944ed1162543a1e5ec1c757,Analysis: Has Israel weakened Hamas enough to win the war on Gaza?,O,O,S,O,0
170,f088c76d3b568d50655a63945d62f71d4bafd52185f95f05a639450dd47baaa5,UN rights body demands Israel be held accountable for possible ‘war crimes’,O,O,S,O,0
171,0f9778e7e5fe3e233aa07e9d38913a5ec7e4f249db2bdb50e50ef10df92c09a0,"Sudan paramilitary leader claims commitment to ceasefire, though peace talks remain stagnant",O,O,S,O,0
172,2add5533372c4af14e8a99ffcbfec326a2afc8d5765eb0cbb7ed55b8ade24bc1,Columbia University president resigns after months of mounting pressure over anti-Israel protests,S,O,O,O,0
173,0c7ee678551b164dc9f69a58446311eb3562dc98a0c0d854397e2a3b2d3f4913,Israeli army finds bodies of 3 hostages in Gaza killed at Oct. 7 music festival,O,O,S,O,0
174,c480c6b0439584be087e687f5e0414f4abe759698b327fa9f50e4e64678e8761,Trump calls Biden a ‘bad Palestinian’ in presidential debate,S,S,O,S,1
175,0cfeea1098ebb09375a9a8c8b7219687c160a05001834ee4a78019aceaae1f83,Hamas releases 24 hostages from Gaza on first day of Israel truce,O,O,O,O,0
176,131b698d93e8bbc473904eb8b81480bb6a4e9cca20bf8f35d7da631e0c1e0cf9,"Watchdog group launches campaign to expose antisemitic students, faculty on college campuses",O,S,S,S,1
177,f4b2ad04dd0450a4b0594700b539da2d8c3a01d1fd788228d1788dc321c166fe,Foreign Office investigates Hamas claim British-Israeli hostage killed in Gaza,O,O,O,O,0
178,b0510a46fb1b97c5e15dd7a71e1d1e996c690e1bea67b23722d7734d81256aa2,Israel-Gaza briefing: Obstacles to peace seem larger than ever after six months of war,O,O,S,O,0
179,f6ab8591ca5e16708ba9e40628f8f0dc7dc562038272fae2f80cdc1a33d87990,"Who is Mohammed Deif, the Hamas military commander in Gaza?",O,O,O,O,0
180,5ac06afedb128b9c3992e5649cc1d9ada1dd49ebc23e052dc2ed045af968d53b,"Israel-Hamas conflict hits 1-month mark, IDF says Hamas has ‘waged war on humanity’",S,O,S,S,1
181,3933a98996ef10d84fa01c29ff213371443cccc18c0bd63c331ba93d8092e551,Loud explosion is heard as Somali militant group says its fighters have attacked a hotel in capital,O,O,O,O,0
182,c52dffa55157d53bc4d1ede8ecc3f2338f3c1b83b4e5c0e334630ddfbcf33a2e,Netanyahu publicly rejects US push for Palestinian state,O,O,O,O,0
183,ac7ddc57097418efcb6426bb198cc9b01e3727b914a45d5def5508ed69c3e8de,Thousands protest in Israel amid ‘unprecedented’ anger towards Netanyahu,S,O,S,S,1
184,2570cc61d253f86922f6f67d51897978c7e5bf19a114ef58fc99b98154896bcd,Man arrested over Jewish protester’s death during pro-Palestinian rally,O,O,O,O,0
185,d53bdeecbbcc64b4b8cc4105d63e758a82505c5c8fdc3be6d3e7e483b1691e15,Who is Guatemala's new president and can he deliver on promised change?,O,O,O,O,0
186,6480e0e2972b0b0b0cd271885475272d789bf47343ae96ae26915a60efdc7774,Hamas 'Green Prince' shocked by college campus anti-Israel protests: 'They don't understand',S,S,S,S,1
187,189128db68c17e3b1cd25d389fae5c1b5c3dd49a9ba13410efc89c3716f6bce5,Freed Hamas hostage talks about her ordeal,O,O,O,O,0
188,e925247561ecebb5c6863ea8c084234e3c62dd1e77620f65562cfb8fded8cb06,Nasser hospital in 'catastrophic' condition as Israeli troops raid,S,O,S,S,1
189,6a48dca1c0c1a7c4f38e38c7184d14eaaa75477cbf7aafe55df4e8123406f3f8,Hamas says 30 killed in Israeli attack on UN school ahead of Gaza truce,O,O,O,O,0
190,ea219ad35ba4211b72390d5fe2ce2aa8e8614bbea3a0f5f17cc863eec596061d,Retired US officials laud Taiwan after pro-independence presidential candidate wins election,O,O,S,O,0
191,2180a7a05f93fa66046a195e09cb8b24beadcb0412533b35808e0e6de1d6399c,"Israel releases image of eliminated Hamas figures enjoying meal, other leaders killed, IDF says",S,O,S,S,1
192,74f66ea71c68cc3d8f375beb1d4c71cb0ccc6f050ec0411dd66308dcbe95eccc,"Suspects accused of assaulting officer, spray-painting property in anti-Israel riot sought by police",O,O,O,O,0
193,d92adaa288f4301bacaf4bc4b1cf8319beedfa5072f5f2174fc811fb95c9db49,Israel rescues 4 hostages kidnapped by Hamas: 'We are overjoyed',S,O,S,S,1
194,a784b19506773063bc7c198675ba42a268c21d5fce230c1088bf67a68366a9cc,Israeli police push back protesters demanding deal on Gaza captives,O,O,S,O,0
195,05e829c462cf7271cd2201e8e1db792231d48e0b037278258fc0db0d19596286,The Global Story - Ukraine's surprise attack on Russian soil,S,O,O,O,0
196,35be780701d0ac99534ed8c326d3a4a7b6f75f0d53191869d1b17804113e3c3b,Fox News ‘Antisemitism Exposed’ Newsletter: Jewish voters say they're done with Dems,S,S,S,S,1
197,b748c705e6c13789de6fe53dacf31cb4cde19533e8f4f6e74997c35d533de494,Hezbollah chief Nasrallah says Israel should be ‘scared’ of all-out war,S,S,S,S,1
198,61589dff8b7740116c3ab65de60e9adc207db2fdf744d8c5a5b2afbb9f4db01b,Hundreds of protesters lay down in Spain to mimic Gaza’s mass casualties,O,O,O,O,0
199,2fc26d3fe9ba13e45cc90f18ff61fe877541244e63427a9b4fb059e195396586,Israeli forces rescue two hostages during operation in Rafah,O,O,O,O,0
200,ca57166a37893e72a23d762e130e1e7edac3534a3d7fe12455297d8bc30f2b1d,CNN pundits clash over Harvard's Gay: 'Right-wing conservative males attacking another Black woman',S,S,S,S,1
201,dc09e6188310318106c2ef91be61a1810d5161bbca5fc9e3d42400f22670713c,Trailblazing ballerina Michaela DePrince dies aged 29,O,O,S,O,0
202,54e48654f624accbeb61063646bd4316b7923cbae4d4121c176e93f7394f1b01,What is ‘All eyes on Rafah’? Decoding a viral social trend on Israel’s war,O,O,S,O,0
203,63a7d5a7e49a0bb913c5702eeb76505412663b2b934ad4ab040181caaaf42f76,A Jordanian flight to airdrop aid over a Gaza ruined by Israel’s bombing,O,O,O,O,0
204,75ebaa3e7262d3955b68baeb0a47fa4cf6c90021077fe702d0062f3c8babde19,Israel Gaza: UN General Assembly demands immediate ceasefire,O,O,O,O,0
205,b5f513ca88c5c7e1876d996b3d8560b65a691805f514a7eb78675d28f54e4e92,Mass protests in Venezuela as Maduro’s win is disputed,O,O,O,O,0
206,b5f471055e7a15c1679dd4b6cd452a95840a09e255a29e72c16cd7b6a27bc198,Israeli police fight with protesters supporting Gaza captives,O,O,S,O,0
207,26c36102efb25b7d6828711faf858228f578e05fcab58c18dee508cee2c60bf3,Reports of mass casualties as Israeli air attack hits refugee camp in Gaza,O,O,S,O,0
208,1e0ac46e0ec83c82d870031c12e3ef95c97aae9bb6726a4c78dda6fdaf0b6474,"Newshour, Will ceasefire in Gaza happen after UN vote",O,O,O,O,0
209,ec8f251d4e4a34e2e67faeefdd3381f5dbfb39928b08943a8c6b0d74937fa70d,"Protesters climbing war memorials could face jail and £1,000 fine",O,O,O,O,0
210,af420defccedc4b430f7b2fa492a895556e70c03942dd1dedf99821625a58338,Pro-Palestine or a trend? China’s stance on Israel-Hamas war splits opinion,S,O,S,S,1
211,0692eab8b8ee0dff0873ed35692051769e755c207328c55e0dd8e23dfed3ae4a,House Republican demands action against US nonprofit whose journalist held Israeli hostages at Gaza home,O,O,S,O,0
212,54344628a85eeb6a65c6e5fe834198b44180390f5e4d296f440f8c66c64a0101,Gaza’s al-Quds Hospital ceases operations amid Israeli attacks,O,O,O,O,0
213,ef6726d146195c1483edf249c013426b570c62d4939d123aaac0c4af53ae0e8b,Netanyahu backtracks on talks with US about Rafah,O,O,O,O,0
214,3eac3ff36f4ac6d475a6895def648b59c13e6c5a30a671c0643095475e400d43,UN chief calls on Israel to halt its West Bank operation,O,O,O,O,0
215,b0b1e37da89114f3ce87bfea4a1cd7f49965a824fd7a9848064e6d794b21b62a,"Israelis, united in shock, rally behind war to punish Hamas",S,S,S,S,1
216,0b1e00d08020dcdca39cb10abfc912799e4387c22c2712434ce0cfe307b4e798,Two Israeli hostages freed from Gaza,O,O,O,O,0
217,72d945f9c308fd71214d6314319d8e8be73161accee856fb5c71493b3f91c85a,"‘Tragic childhood’: Gaza children vaccinated against polio, war continues",S,S,S,S,1
218,b4e5ad825fa509ec60aae1932545250d262abbb7c4e8b6ad8189fcb140c694b5,Iran identifies alleged mastermind behind Soleimani memorial bombings that left nearly 100 dead: report,O,O,O,O,0
219,6b59828beb44ae046c3ffb9eef7f7c1b8a97671311fd476ee3b2ef033eb9c0c0,Israel orders Gazans to evacuate part of Rafah for 'limited' operation,O,O,O,O,0
220,6dda489067d17086d76c15cd0fbb4a4499a244935a1d3773abb6938e754eada5,Newspaper headlines: 'War is declared' after Braverman 'attack' on PM,S,O,O,O,0
221,2e1921633a901e6ff1a7fa8e7c9f8789829f9e0125ae6052675e3eb9e0c19542,Ahed Tamimi: Israeli forces arrest Palestinian activist in West Bank,O,O,O,O,0
222,ffb88d8d0df8f37e519ca68268739950e95462c7977e744192622ca14eeaeecf,Venezuela Attorney General insists election is fair,O,O,S,O,0
223,19b26463958e5a8c894be7ffe486f0bf26ddd1186446bbf8594bde7da9b43fdb,MTV awards cancelled over Israel-Gaza conflict,O,O,O,O,0
224,5092fdcee58dcadbe88c035254ab69e40757166e0dee6686899ce76e5e95a066,Israel-Gaza war: Israel ambassador's comments about Irish president 'unhelpful',S,O,S,S,1
225,f6958d52dc12fe964bb6d13c96dcdc4200a6c9498ede08adce3ec1b1a30b1d8e,Ikea warns of product delays after Red Sea attacks,O,O,O,O,0
226,e0c84c70a36a99067f5d4af13415c43c027c0bfa2e490767f6f9d1904f5829b1,Jewish organizations voice support for Israel's 'obligation' to defend themselves from Iran's attacks,S,O,S,S,1
227,1acc3acae21371c10ba078ec13ebd8ef91ebe4e898f884adf4f07133dba4b336,US says ‘not at war’ with Houthis; Biden admits strikes not halting attacks,O,O,O,O,0
228,36fe36977e6967074d85d84e977ccff7319f1a2e9fe9c8a6533398554395eabb,Netanyahu compares ICC arrest warrant request to anti-Israel protests: ‘What the new antisemitism looks like’,S,S,S,S,1
229,10820e7152923d38f6a5fd685a90795218fdfc4d78f5ededdf1ca44fcc882e5d,"RuPaul building 'fortified compound' in Wyoming, fears 'moments away from a f---ing civil war'",S,S,S,S,1
230,e8961d9d464c0fc310af790f517cc6f958d9b77a9d959d7baf1947f8d55d09ca,"Destruction in Gaza likely pushed Hamas to soften cease-fire demands, officials say",O,O,O,O,0
231,5a0b58050bc9bf2d18a51c44d400803e8070ce4c1bb1ad0c0ca1d3d1b2904849,Israeli soldiers fire at Palestinians approaching aid trucks in Gaza,O,O,O,O,0
232,9bd5fae9e582a8fff5a3ba1328fea479b1ac176a9147bbb935284615ef453761,Gaza war reminds Vietnam of liberation struggle once shared with Palestine,S,O,S,S,1
233,27761b8e727d076b6d5f37c72919d9a1da613a4f0e1205bcdb3fe59cec7b11fb,Harris’ shift from tough-on-crime prosecutor to social justice advocate faces scrutiny from conservative group,S,O,O,O,0
234,daf688df57d155cae944540d15bda0eb295f6c8930ab9dfcbb551b467c2cf654,"Israel bombs compound of Gaza’s Al-Aqsa Hospital, killing one person",O,O,O,O,0
235,aced3709f06c79851ddf722a3d4b33601072e8130c69c892ae37bb1abb9a5275,Palestinians under attack as settler violence surges in the West Bank,S,O,S,S,1
236,c277e4bac140c0362a16640e7074c0d369cb8320f4137fe30d442619b858b42f,New York City public defender resigns after being caught tearing down Israel-Hamas war hostage posters,O,O,S,O,0
237,eea54bda1fcc0ae3ffd68731ff7a7b965ad62853fc7ddbe22f3081b97b5f4376,Israel indicates March deadline for Gaza ground offensive in Rafah,O,O,O,O,0
238,112feca6dd10a6913a5a3a93e5615f8cde79c9b177bc1b1058b15a8189333662,US drone attack: Three US troops killed in drone strike on US base in Middle East,O,O,O,O,0
239,a9f6798dcd55d160f45b23e9061ba3c5eed09896710de2ac530fabc287056668,Thousands flee southern Gaza as Israel mounts new assault,S,O,S,S,1
240,c815698f4a8e0a9d00663e53953a469787223908db1caa942d85a985e9ee8688,"Israel’s war on Gaza: List of key events, day 76",O,O,O,O,0
241,f218d6bc19f5f22fe10ad99acee3789293a4e004f6c41b7fce2e55fc71d93a9a,Palestinians flee after Israeli order to leave parts of Gaza City,O,O,S,O,0
242,ce710a4ee1d3785d9b22567a22711dcbb8db6e50721371b327ec5255e5cb4140,Tens of thousands of Israelis rally in Tel Aviv demanding Gaza hostage deal,O,O,O,O,0
243,af69dff5b37496dbb9969c736f07c1837f8f7250f8822654b8988abff3656aa4,Gunmen take hostages at US company's Turkish factory in apparent protest of Gaza war,O,O,S,O,0
244,9ee282bcb7a82e32e67001740ccdd215ba80ede2cdc4eb456b5c1bd3f7a99bfb,Rescued Israeli hostage suing US nonprofit linked to Hamas operative who held him,O,O,O,O,0
245,a7fbae93d2479d9fc24985ef733469c8201029261ef72cf749d7428b2120363b,I’m not ready to lose hope': The hostages still in Gaza,S,S,S,S,1
246,b4b8c4abbf7f5add148cefee68a108acaecf3e6ad62c3509c42549d34a25a618,"U.S. military expands presence in Middle East, repositions forces as regional tensions simmer",O,O,S,O,0
247,5677b1245ff9629c6bc90d00b35e8c0fdcd435fd88fd80dbdab10f9f9529d922,Israel launches major West Bank operation,O,O,O,O,0
248,c8a94eafa647fa2b0e9b01ecadb593d2f29b5c4cddec8d0a460f81e448ec20b1,"Newshour, Rafah: Netanyahu says something went 'tragically wrong",S,O,S,S,1
249,5753398ea9217505f75c354a8cd7e53f337e6779a19e210c2e78688b44247411,West Bank fighters say Israel war on Gaza inspires more resistance,O,O,S,O,0
250,c981d9f696794aa713815462499f714b6eeea84c857ab663b24b82993f5525a5,Hezbollah identifies second top commander killed in Israeli airstrike in Lebanon,O,O,O,O,0
251,11ba2e4a708c11e8f53838162adcfc82509e9f3cce1874b512556bbbec142379,India’s navy deploys warships to Arabian Sea after tanker attack,O,O,O,O,0
252,ec0d561d5193407393e6a5638752aae5a10620eedbdd77166dc5d44d55e31c39,US forces conduct defensive airstrike in Iraq following rocket attack near Ain al-Asad airbase,O,O,O,O,0
253,425222d882802854eb444fc3b47a639b8ba9d42577d529eebbfb501b99ebe185,Palestinian girl describes losing her hair over war trauma,O,O,S,O,0
254,24b8fedd1153d19b9c4ac2bab4c6107ef822ff6548e4c006ea62af4eb890fc63,Kirby: US remains hopeful for '6 weeks of peace' with hostage deal that 'Hamas has not fully rejected',S,O,S,S,1
255,337beb43a919409b281d2abcb116955cc0b62567079d8cbe156b3640f665606e,Protesters demand immediate ceasefire in Gaza,O,O,S,O,0
256,f178e2b284a13476d48b3cb38b1aa7f2b6a3bc475df7f020904aa71a639cb0cc,Video shows Israeli destruction of Gaza’s Rafah crossing,O,O,O,O,0
257,533c3b356b7acec05e23439d1711d37edec39595e309ff215024f58b1a48ce86,Aid worker deaths soared after Israel launched latest war on Gaza: UN,O,O,S,O,0
258,f6203d1006341e1710111bcaa3f0b5fca6875c30414896b3ede1a89b71a8233d,Israeli ambassador calls Hamas attack on Israel ‘truly unprecedented’: ‘This is our 9/11’,S,S,S,S,1
259,16cdb82cec54d22972eab16aff8af1c77689f0ea1544f7b5b621f8071a200578,Susan Sarandon apologizes for ‘terrible mistake’ of making anti-Jewish comments at Pro-Palestinian rally,S,O,S,S,1
260,cb8b4b792b1589270ae7a65f1c8047ca55b90c0ec6c85d270ec300ea66d28cff,Blinken visits Middle East to discuss Gaza post-war plan,O,O,O,O,0
261,6df8ef57f3429b18384a6b04b3bb7b7fd605c7df70c055f7fced8783b0e74b55,Syria war: Dozens killed in drone attack on graduation ceremony,O,O,S,O,0
262,f50c16e5bd4f6454db84d52094fe82e1d239f097591c837106b67025016ee2f8,Gaza ceasefire talks resume in Qatar,O,O,O,O,0
263,ba4f88f96c9a7aaf7a32c3a3d51ed24af6d014c4899fb440f1b8f36a75ed1968,Israel says troops are in centre of Khan Younis,O,O,O,O,0
264,42eba027da87ae36aad0478335a47d174168cb0cfe45104dc884e47399631b91,"HARDtalk, Philippe Lazzarini: Is UNRWA's mission in Gaza impossible",S,O,S,S,1
265,4519e2350247a0b7055b9e99d0e98558546b5edc756a194e24262e52d41597fd,"Fabio warns USA that terror groups exploit an open border, agrees immigration crisis may be Biden’s undoing",S,S,O,S,1
266,f6712cdd9fd7fe34b17acdf1bb51a6aa66ceb683742ba1eacc15348bc5d9fb62,IDF attacks Hamas military targets throughout the Gaza Strip,O,O,O,O,0
267,33e20bf33ed851459e2e344bada571ea22775cb8020027625c4f878f5012a86f,Is Israel’s war on Gaza a watershed moment in history?,S,O,S,S,1
268,b1e1b8e2559a577bb950c9943b7895fecdf43d29024289f484b2f050b26cf4d4,Hope is mandatory': Hostage's mother believes her son will return,S,O,S,S,1
269,3d5b8f30ea2d2ce28c997c70cae28c083399ce40436700685fd2d4a1e2c52fcd,Israel-Gaza briefing: Is now the time Palestinian politics can start afresh?,S,O,O,O,0
270,d4d1cd07b8a6972b7130b72e5c3f642b695c9f8c733d7b773a6ead3379837a69,Is Cyprus about to be dragged into a war between Israel and Hezbollah?,O,S,S,S,1
271,a4908483322a3c3c7025ec83309b070b930b9f3d59f048c91e544af97fc2386c,"Newshour, Who could take President Biden's place",O,O,O,O,0
272,4d4250d1a27ed29591213e4fc156ab0e784be932e0feecae14c3d70d4d4baa85,Hamas says it is studying proposal for new pause in Gaza fighting,O,O,O,O,0
273,977c1b4184aeff618f4081a1777efce721bba3741c42645bd7d5790162afc4ed,"IDF troops raid Hamas compound, seize weapons cache from hidden tunnel in Rafah",O,O,O,O,0
274,4a91837456abcbbbf4d4bf6a75c9354e4cca3b709dfe227489ee99aad01f2e32,Prominent Wall Street law firm hires professional background check group to screen for anti-Israel protesters,O,O,S,O,0
275,d479e8152dec448a31cbd86bf10629b13c2a314c9fdb8500dd8c843708467f23,Key Israeli war leader challenges Netanyahu over Gaza strategy,O,O,S,O,0
276,8b642539a1671147de853c16d04a6635712e21502bbe46bad662a08098cce522,War memorial protesters could face jail under new law,O,O,O,O,0
277,ee9326c069e8f9e3add7008f3f85d45b7d4002a77b742f0a6c3de05a92cf8029,US says it aims to ‘lower temperature’ in Middle East,O,O,O,O,0
278,6a9601f469d87bda8c5362ed2ada92b41063284b9795e114a3a836a87b6a1eb5,"Biden, Harris to meet Israel’s Netanyahu amid Gaza war protests",O,O,O,O,0
279,79637efc034154c394462d309b79015ee800d56713178c0cf77fe119acc0229a,Minister warned against 'insane' UK troop deployment in Gaza,S,S,S,S,1
280,dbf79d680c16046177f6192b1697b40f0eac40a76aee6ff53942856786b7d59a,"HARDtalk, Ohad Tal: Is Israel gearing up for a multi-front war",O,O,O,O,0
281,9aa6f9e09e7ec5bc707ad27283f9a5001076bb4344347a7648552cebedeff004,At least nine killed in Israeli attack on aid truck in Gaza: Report,O,O,O,O,0
282,4030bcd1b75870b307700e8da113b58f145748d8876fa4b69ea56d2b23836661,Hundreds of pro-Palestine protesters march to Biden’s Delaware home as president returns from DC,O,O,S,O,0
283,1ebcd6537ea55d4f6ead345be02c8ff22b6804d8a748168eae0aa591320411fc,Trump campaign rips Biden after former president's mental acuity called into question,O,S,S,S,1
284,935bcd42da07407c97ab1a75d1edec7787d72ff99c73d57a1d8518591c44da51,WATCH LIVE: Pro-Palestinian protesters march outside Biden's Delaware home,O,O,O,O,0
285,5afe6834ede5dc58eabe07f45f9d01d559bdd210acc0ebf8c46977fb2b21b853,Protest against compulsory military service for ultra-Orthodox Israelis turns violent in Jerusalem,O,O,O,O,0
286,f2727b724410bb38f6cce0d7664ac481edc557465fc2ba4191593914fb4108f6,Israeli attack on Gaza tent camp leaves vast crater,O,S,O,O,0
287,2d71292846e3e21490f5cedebdba3c1b1773623e3f657fc4b528eb1583386aca,Gen. Kellogg says Israel 'disregarding' Biden-Harris admin as war on Hezbollah escalates,S,O,O,O,0
288,990ddca4e6a5977ffb794373f5a31a0192efc42e58832f53238e1f19ead6f3f9,Tower 22 explained: What to know about the site of the latest attack against US soldiers in the Middle East,O,O,O,O,0
289,19e2724c80fbdbcec7243b388f0f6c40ff27390674562a94fa13e002c84ebbbf,"Maryland lawmaker wants to raise taxes, alter tax bracket to fund reparations for Black residents",O,O,O,O,0
290,5bd44908a52752ae504ff50ee47b95d6e65d9b282035b1a03f717b1be0ed1c89,Israeli president challenged on air strikes and says Mein Kampf found on Hamas fighter,O,S,O,O,0
291,43526c38b1be74835b603a008c65284b37ff36463211564a369c3029fd9739e6,ICJ orders Israel to halt Rafah assault,O,O,S,O,0
292,c8ba849f4c4f800cfb11dd2d1b684047634eedc5886a2004aa7ae9a8870b4faf,Israeli strike kills dozens in designated humanitarian area,O,O,S,O,0
